i-78c031a0	13362.0	2016-02-04 16:41:00
i-78c031a0	94912.8	2016-02-04 16:46:00
i-78c031a0	195537.0	2016-02-04 16:51:00
i-78c031a0	74632.8	2016-02-04 17:21:00
i-78c031a0	267.6	2016-02-04 17:51:00
i-78c031a0	195537.0	2016-02-04 16:51:00
i-78c031a0	6710.6	2016-02-04 17:26:00
i-78c031a0	49945.4	2016-02-04 17:11:00
i-78c031a0	21316.8	2016-02-04 17:41:00
i-78c031a0	67536.0	2016-02-04 16:56:00
i-78c031a0	101511.6	2016-02-04 17:36:00
i-78c031a0	76467.4	2016-02-04 17:06:00
i-78c031a0	27107.4	2016-02-04 17:31:00
i-78c031a0	185.0	2016-02-04 17:46:00
i-78c031a0	116359.0	2016-02-04 17:01:00
i-78c031a0	41957.0	2016-02-04 17:16:00
i-78c031a0	14.0	2016-02-04 18:51:00
i-78c031a0	50566.4	2016-02-04 18:36:00
i-78c031a0	60548.0	2016-02-04 18:16:00
i-78c031a0	38211.0	2016-02-04 17:56:00
i-78c031a0	267.6	2016-02-04 17:51:00
i-78c031a0	13548.0	2016-02-04 18:41:00
i-78c031a0	96.8	2016-02-04 18:46:00
i-78c031a0	994.4	2016-02-04 18:26:00
i-78c031a0	27491.6	2016-02-04 18:21:00
i-78c031a0	52082.4	2016-02-04 18:01:00
i-78c031a0	9858.2	2016-02-04 18:31:00
i-78c031a0	63498.8	2016-02-04 18:11:00
i-78c031a0	86792.6	2016-02-04 18:06:00
i-78c031a0	11307.0	2016-02-04 19:21:00
i-78c031a0	65785.6	2016-02-04 19:41:00
i-78c031a0	34862.0	2016-02-04 19:51:00
i-78c031a0	14.0	2016-02-04 18:51:00
i-78c031a0	5292.8	2016-02-04 19:01:00
i-78c031a0	46583.4	2016-02-04 19:31:00
i-78c031a0	38456.0	2016-02-04 19:16:00
i-78c031a0	21579.8	2016-02-04 19:11:00
i-78c031a0	5339.4	2016-02-04 19:06:00
i-78c031a0	1170.6	2016-02-04 18:56:00
i-78c031a0	111921.6	2016-02-04 19:36:00
i-78c031a0	54011.8	2016-02-04 19:46:00
i-78c031a0	41313.6	2016-02-04 19:26:00
i-78c031a0	34862.0	2016-02-04 19:51:00
i-78c031a0	21537.0	2016-02-04 20:51:00
i-78c031a0	14.0	2016-02-04 20:31:00
i-78c031a0	13.8	2016-02-04 20:26:00
i-78c031a0	11002.2	2016-02-04 20:16:00
i-78c031a0	59236.0	2016-02-04 20:06:00
i-78c031a0	908.6	2016-02-04 19:56:00
i-78c031a0	12850.6	2016-02-04 20:11:00
i-78c031a0	13.2	2016-02-04 20:21:00
i-78c031a0	5062.8	2016-02-04 20:46:00
i-78c031a0	954.6	2016-02-04 20:01:00
i-78c031a0	3468.0	2016-02-04 20:36:00
i-78c031a0	5404.0	2016-02-04 20:41:00
